file,race,gender,age,condition,system,detected,confidence
val/2664.jpg,Southeast Asian,Female,20-29,standard,InsightFace (SCRFD),False,0.0
val/2664.jpg,Southeast Asian,Female,20-29,dim,DeepFace (RetinaFace),True,1.0
val/2664.jpg,Southeast Asian,Female,20-29,dim,InsightFace (SCRFD),False,0.0
val/2083.jpg,Southeast Asian,Female,20-29,standard,DeepFace (RetinaFace),True,1.0
val/2083.jpg,Southeast Asian,Female,20-29,standard,InsightFace (SCRFD),False,0.0
val/2083.jpg,Southeast Asian,Female,20-29,dim,DeepFace (RetinaFace),True,1.0
val/2083.jpg,Southeast Asian,Female,20-29,dim,InsightFace (SCRFD),False,0.0
val/7101.jpg,Southeast Asian,Male,50-59,standard,DeepFace (RetinaFace),True,1.0
val/7101.jpg,Southeast Asian,Male,50-59,standard,InsightFace (SCRFD),False,0.0
val/7101.jpg,Southeast Asian,Male,50-59,dim,DeepFace (RetinaFace),True,1.0
val/7101.jpg,Southeast Asian,Male,50-59,dim,InsightFace (SCRFD),False,0.0
val/3725.jpg,Southeast Asian,Female,50-59,standard,DeepFace (RetinaFace),True,1.0
val/3725.jpg,Southeast Asian,Female,50-59,standard,InsightFace (SCRFD),False,0.0
val/3725.jpg,Southeast Asian,Female,50-59,dim,DeepFace (RetinaFace),True,1.0
val/3725.jpg,Southeast Asian,Female,50-59,dim,InsightFace (SCRFD),False,0.0
val/8382.jpg,Southeast Asian,Male,0-2,standard,DeepFace (RetinaFace),True,1.0
val/8382.jpg,Southeast Asian,Male,0-2,standard,InsightFace (SCRFD),False,0.0
val/8382.jpg,Southeast Asian,Male,0-2,dim,DeepFace (RetinaFace),True,1.0
val/8382.jpg,Southeast Asian,Male,0-2,dim,InsightFace (SCRFD),False,0.0
val/4539.jpg,Southeast Asian,Female,30-39,standard,DeepFace (RetinaFace),True,1.0
val/4539.jpg,Southeast Asian,Female,30-39,standard,InsightFace (SCRFD),False,0.0
val/4539.jpg,Southeast Asian,Female,30-39,dim,DeepFace (RetinaFace),True,1.0
val/4539.jpg,Southeast Asian,Female,30-39,dim,InsightFace (SCRFD),False,0.0
val/5512.jpg,Southeast Asian,Female,3-9,standard,DeepFace (RetinaFace),True,1.0
val/5512.jpg,Southeast Asian,Female,3-9,standard,InsightFace (SCRFD),False,0.0
val/5512.jpg,Southeast Asian,Female,3-9,dim,DeepFace (RetinaFace),True,1.0
val/5512.jpg,Southeast Asian,Female,3-9,dim,InsightFace (SCRFD),False,0.0
val/9110.jpg,Southeast Asian,Male,60-69,standard,DeepFace (RetinaFace),True,1.0
val/9110.jpg,Southeast Asian,Male,60-69,standard,InsightFace (SCRFD),False,0.0
val/9110.jpg,Southeast Asian,Male,60-69,dim,DeepFace (RetinaFace),True,1.0
val/9110.jpg,Southeast Asian,Male,60-69,dim,InsightFace (SCRFD),False,0.0
val/4154.jpg,Southeast Asian,Male,30-39,standard,DeepFace (RetinaFace),True,1.0
val/4154.jpg,Southeast Asian,Male,30-39,standard,InsightFace (SCRFD),False,0.0
val/4154.jpg,Southeast Asian,Male,30-39,dim,DeepFace (RetinaFace),True,1.0
val/4154.jpg,Southeast Asian,Male,30-39,dim,InsightFace (SCRFD),False,0.0
val/2771.jpg,Southeast Asian,Male,30-39,standard,DeepFace (RetinaFace),True,1.0
val/2771.jpg,Southeast Asian,Male,30-39,standard,InsightFace (SCRFD),False,0.0
val/2771.jpg,Southeast Asian,Male,30-39,dim,DeepFace (RetinaFace),True,1.0
val/2771.jpg,Southeast Asian,Male,30-39,dim,InsightFace (SCRFD),False,0.0
val/8893.jpg,Southeast Asian,Male,3-9,standard,DeepFace (RetinaFace),True,1.0
val/8893.jpg,Southeast Asian,Male,3-9,standard,InsightFace (SCRFD),False,0.0
val/8893.jpg,Southeast Asian,Male,3-9,dim,DeepFace (RetinaFace),True,1.0
val/8893.jpg,Southeast Asian,Male,3-9,dim,InsightFace (SCRFD),False,0.0
val/1613.jpg,Southeast Asian,Male,40-49,standard,DeepFace (RetinaFace),True,1.0
val/1613.jpg,Southeast Asian,Male,40-49,standard,InsightFace (SCRFD),False,0.0
val/1613.jpg,Southeast Asian,Male,40-49,dim,DeepFace (RetinaFace),True,1.0
val/1613.jpg,Southeast Asian,Male,40-49,dim,InsightFace (SCRFD),False,0.0
val/4590.jpg,Southeast Asian,Female,20-29,standard,DeepFace (RetinaFace),True,1.0
val/4590.jpg,Southeast Asian,Female,20-29,standard,InsightFace (SCRFD),False,0.0
val/4590.jpg,Southeast Asian,Female,20-29,dim,DeepFace (RetinaFace),True,1.0
val/4590.jpg,Southeast Asian,Female,20-29,dim,InsightFace (SCRFD),False,0.0
val/7382.jpg,White,Female,10-19,standard,DeepFace (RetinaFace),True,1.0
val/7382.jpg,White,Female,10-19,standard,InsightFace (SCRFD),False,0.0
val/7382.jpg,White,Female,10-19,dim,DeepFace (RetinaFace),True,1.0
val/7382.jpg,White,Female,10-19,dim,InsightFace (SCRFD),False,0.0
val/4355.jpg,White,Female,20-29,standard,DeepFace (RetinaFace),True,1.0
val/4355.jpg,White,Female,20-29,standard,InsightFace (SCRFD),False,0.0
val/4355.jpg,White,Female,20-29,dim,DeepFace (RetinaFace),True,1.0
val/4355.jpg,White,Female,20-29,dim,InsightFace (SCRFD),False,0.0
val/10720.jpg,White,Male,50-59,standard,DeepFace (RetinaFace),True,1.0
val/10720.jpg,White,Male,50-59,standard,InsightFace (SCRFD),False,0.0
val/10720.jpg,White,Male,50-59,dim,DeepFace (RetinaFace),True,1.0
val/10720.jpg,White,Male,50-59,dim,InsightFace (SCRFD),False,0.0
val/7319.jpg,White,Female,3-9,standard,DeepFace (RetinaFace),True,1.0
val/7319.jpg,White,Female,3-9,standard,InsightFace (SCRFD),False,0.0
val/7319.jpg,White,Female,3-9,dim,DeepFace (RetinaFace),True,1.0
val/7319.jpg,White,Female,3-9,dim,InsightFace (SCRFD),False,0.0
val/8754.jpg,White,Male,10-19,standard,DeepFace (RetinaFace),True,1.0
val/8754.jpg,White,Male,10-19,standard,InsightFace (SCRFD),False,0.0
val/8754.jpg,White,Male,10-19,dim,DeepFace (RetinaFace),True,1.0
val/8754.jpg,White,Male,10-19,dim,InsightFace (SCRFD),False,0.0
val/8220.jpg,White,Female,30-39,standard,DeepFace (RetinaFace),True,1.0
val/8220.jpg,White,Female,30-39,standard,InsightFace (SCRFD),False,0.0
val/8220.jpg,White,Female,30-39,dim,DeepFace (RetinaFace),True,1.0
val/8220.jpg,White,Female,30-39,dim,InsightFace (SCRFD),False,0.0
val/7171.jpg,White,Female,20-29,standard,DeepFace (RetinaFace),True,1.0
val/7171.jpg,White,Female,20-29,standard,InsightFace (SCRFD),False,0.0
val/7171.jpg,White,Female,20-29,dim,DeepFace (RetinaFace),True,1.0
val/7171.jpg,White,Female,20-29,dim,InsightFace (SCRFD),False,0.0
val/4870.jpg,White,Female,3-9,standard,DeepFace (RetinaFace),True,1.0
val/4870.jpg,White,Female,3-9,standard,InsightFace (SCRFD),False,0.0
val/4870.jpg,White,Female,3-9,dim,DeepFace (RetinaFace),True,1.0
val/4870.jpg,White,Female,3-9,dim,InsightFace (SCRFD),False,0.0
val/6595.jpg,White,Male,40-49,standard,DeepFace (RetinaFace),True,1.0
val/6595.jpg,White,Male,40-49,standard,InsightFace (SCRFD),False,0.0
val/6595.jpg,White,Male,40-49,dim,DeepFace (RetinaFace),True,1.0
val/6595.jpg,White,Male,40-49,dim,InsightFace (SCRFD),False,0.0
val/2101.jpg,White,Female,50-59,standard,DeepFace (RetinaFace),True,1.0
val/2101.jpg,White,Female,50-59,standard,InsightFace (SCRFD),True,0.6018450856208801
val/2101.jpg,White,Female,50-59,dim,DeepFace (RetinaFace),True,1.0
val/2101.jpg,White,Female,50-59,dim,InsightFace (SCRFD),True,0.5932201147079468
val/1639.jpg,White,Male,10-19,standard,DeepFace (RetinaFace),True,1.0
val/1639.jpg,White,Male,10-19,standard,InsightFace (SCRFD),False,0.0
val/1639.jpg,White,Male,10-19,dim,DeepFace (RetinaFace),True,1.0
val/1639.jpg,White,Male,10-19,dim,InsightFace (SCRFD),False,0.0
val/5225.jpg,White,Male,20-29,standard,DeepFace (RetinaFace),True,1.0
val/5225.jpg,White,Male,20-29,standard,InsightFace (SCRFD),False,0.0
val/5225.jpg,White,Male,20-29,dim,DeepFace (RetinaFace),True,1.0
val/5225.jpg,White,Male,20-29,dim,InsightFace (SCRFD),False,0.0
val/4649.jpg,White,Female,20-29,standard,DeepFace (RetinaFace),True,0.99
val/4649.jpg,White,Female,20-29,standard,InsightFace (SCRFD),False,0.0
val/4649.jpg,White,Female,20-29,dim,DeepFace (RetinaFace),True,1.0
val/4649.jpg,White,Female,20-29,dim,InsightFace (SCRFD),False,0.0
val/9464.jpg,White,Female,10-19,standard,DeepFace (RetinaFace),True,1.0
val/9464.jpg,White,Female,10-19,standard,InsightFace (SCRFD),False,0.0
val/9464.jpg,White,Female,10-19,dim,DeepFace (RetinaFace),True,1.0
val/9464.jpg,White,Female,10-19,dim,InsightFace (SCRFD),False,0.0
val/627.jpg,White,Female,30-39,standard,DeepFace (RetinaFace),True,1.0
val/627.jpg,White,Female,30-39,standard,InsightFace (SCRFD),False,0.0
val/627.jpg,White,Female,30-39,dim,DeepFace (RetinaFace),True,1.0
val/627.jpg,White,Female,30-39,dim,InsightFace (SCRFD),False,0.0
val/8255.jpg,White,Female,10-19,standard,DeepFace (RetinaFace),True,1.0
val/8255.jpg,White,Female,10-19,standard,InsightFace (SCRFD),False,0.0
val/8255.jpg,White,Female,10-19,dim,DeepFace (RetinaFace),True,1.0
val/8255.jpg,White,Female,10-19,dim,InsightFace (SCRFD),False,0.0
val/3573.jpg,White,Male,20-29,standard,DeepFace (RetinaFace),True,1.0
val/3573.jpg,White,Male,20-29,standard,InsightFace (SCRFD),False,0.0
val/3573.jpg,White,Male,20-29,dim,DeepFace (RetinaFace),True,1.0
val/3573.jpg,White,Male,20-29,dim,InsightFace (SCRFD),False,0.0
val/5412.jpg,White,Male,50-59,standard,DeepFace (RetinaFace),True,1.0
val/5412.jpg,White,Male,50-59,standard,InsightFace (SCRFD),False,0.0
val/5412.jpg,White,Male,50-59,dim,DeepFace (RetinaFace),True,1.0
val/5412.jpg,White,Male,50-59,dim,InsightFace (SCRFD),False,0.0
val/9775.jpg,White,Female,10-19,standard,DeepFace (RetinaFace),True,1.0
val/9775.jpg,White,Female,10-19,standard,InsightFace (SCRFD),False,0.0
val/9775.jpg,White,Female,10-19,dim,DeepFace (RetinaFace),True,1.0
val/9775.jpg,White,Female,10-19,dim,InsightFace (SCRFD),False,0.0
val/709.jpg,White,Female,30-39,standard,DeepFace (RetinaFace),True,1.0
val/709.jpg,White,Female,30-39,standard,InsightFace (SCRFD),False,0.0
val/709.jpg,White,Female,30-39,dim,DeepFace (RetinaFace),True,1.0
val/709.jpg,White,Female,30-39,dim,InsightFace (SCRFD),False,0.0
val/9033.jpg,White,Male,20-29,standard,DeepFace (RetinaFace),True,1.0
val/9033.jpg,White,Male,20-29,standard,InsightFace (SCRFD),False,0.0
val/9033.jpg,White,Male,20-29,dim,DeepFace (RetinaFace),True,1.0
val/9033.jpg,White,Male,20-29,dim,InsightFace (SCRFD),False,0.0
val/743.jpg,White,Male,10-19,standard,DeepFace (RetinaFace),True,1.0
val/743.jpg,White,Male,10-19,standard,InsightFace (SCRFD),False,0.0
val/743.jpg,White,Male,10-19,dim,DeepFace (RetinaFace),True,1.0
val/743.jpg,White,Male,10-19,dim,InsightFace (SCRFD),False,0.0
val/7396.jpg,White,Female,40-49,standard,DeepFace (RetinaFace),True,1.0
val/7396.jpg,White,Female,40-49,standard,InsightFace (SCRFD),False,0.0
val/7396.jpg,White,Female,40-49,dim,DeepFace (RetinaFace),True,1.0
val/7396.jpg,White,Female,40-49,dim,InsightFace (SCRFD),False,0.0
val/1662.jpg,White,Male,20-29,standard,DeepFace (RetinaFace),True,1.0
val/1662.jpg,White,Male,20-29,standard,InsightFace (SCRFD),False,0.0
val/1662.jpg,White,Male,20-29,dim,DeepFace (RetinaFace),True,1.0
val/1662.jpg,White,Male,20-29,dim,InsightFace (SCRFD),False,0.0
val/1245.jpg,White,Male,30-39,standard,DeepFace (RetinaFace),True,1.0
val/1245.jpg,White,Male,30-39,standard,InsightFace (SCRFD),False,0.0
val/1245.jpg,White,Male,30-39,dim,DeepFace (RetinaFace),True,1.0
val/1245.jpg,White,Male,30-39,dim,InsightFace (SCRFD),False,0.0
val/1286.jpg,White,Female,20-29,standard,DeepFace (RetinaFace),True,1.0
val/1286.jpg,White,Female,20-29,standard,InsightFace (SCRFD),False,0.0
val/1286.jpg,White,Female,20-29,dim,DeepFace (RetinaFace),True,1.0
val/1286.jpg,White,Female,20-29,dim,InsightFace (SCRFD),False,0.0
val/4380.jpg,White,Male,30-39,standard,DeepFace (RetinaFace),True,1.0
val/4380.jpg,White,Male,30-39,standard,InsightFace (SCRFD),False,0.0
val/4380.jpg,White,Male,30-39,dim,DeepFace (RetinaFace),True,1.0
val/4380.jpg,White,Male,30-39,dim,InsightFace (SCRFD),False,0.0
val/2984.jpg,White,Male,50-59,standard,DeepFace (RetinaFace),True,1.0
val/2984.jpg,White,Male,50-59,standard,InsightFace (SCRFD),False,0.0
val/2984.jpg,White,Male,50-59,dim,DeepFace (RetinaFace),True,1.0
val/2984.jpg,White,Male,50-59,dim,InsightFace (SCRFD),False,0.0
val/10857.jpg,White,Male,40-49,standard,DeepFace (RetinaFace),True,1.0
val/10857.jpg,White,Male,40-49,standard,InsightFace (SCRFD),False,0.0
val/10857.jpg,White,Male,40-49,dim,DeepFace (RetinaFace),True,1.0
val/10857.jpg,White,Male,40-49,dim,InsightFace (SCRFD),False,0.0
val/1950.jpg,White,Male,60-69,standard,DeepFace (RetinaFace),True,1.0
val/1950.jpg,White,Male,60-69,standard,InsightFace (SCRFD),False,0.0
val/1950.jpg,White,Male,60-69,dim,DeepFace (RetinaFace),True,1.0
val/1950.jpg,White,Male,60-69,dim,InsightFace (SCRFD),False,0.0
val/159.jpg,White,Female,20-29,standard,DeepFace (RetinaFace),True,1.0
val/159.jpg,White,Female,20-29,standard,InsightFace (SCRFD),False,0.0
val/159.jpg,White,Female,20-29,dim,DeepFace (RetinaFace),True,1.0
val/159.jpg,White,Female,20-29,dim,InsightFace (SCRFD),False,0.0
val/6428.jpg,White,Male,40-49,standard,DeepFace (RetinaFace),True,1.0
val/6428.jpg,White,Male,40-49,standard,InsightFace (SCRFD),False,0.0
val/6428.jpg,White,Male,40-49,dim,DeepFace (RetinaFace),True,1.0
val/6428.jpg,White,Male,40-49,dim,InsightFace (SCRFD),False,0.0
val/9585.jpg,White,Male,3-9,standard,DeepFace (RetinaFace),True,1.0
val/9585.jpg,White,Male,3-9,standard,InsightFace (SCRFD),False,0.0
val/9585.jpg,White,Male,3-9,dim,DeepFace (RetinaFace),True,1.0
val/9585.jpg,White,Male,3-9,dim,InsightFace (SCRFD),False,0.0
val/660.jpg,White,Female,10-19,standard,DeepFace (RetinaFace),True,1.0
val/660.jpg,White,Female,10-19,standard,InsightFace (SCRFD),False,0.0
val/660.jpg,White,Female,10-19,dim,DeepFace (RetinaFace),True,1.0
val/660.jpg,White,Female,10-19,dim,InsightFace (SCRFD),False,0.0
val/9821.jpg,White,Female,20-29,standard,DeepFace (RetinaFace),True,1.0
val/9821.jpg,White,Female,20-29,standard,InsightFace (SCRFD),False,0.0
val/9821.jpg,White,Female,20-29,dim,DeepFace (RetinaFace),True,1.0
val/9821.jpg,White,Female,20-29,dim,InsightFace (SCRFD),False,0.0
val/1796.jpg,White,Male,40-49,standard,DeepFace (RetinaFace),True,1.0
val/1796.jpg,White,Male,40-49,standard,InsightFace (SCRFD),False,0.0
val/1796.jpg,White,Male,40-49,dim,DeepFace (RetinaFace),True,1.0
val/1796.jpg,White,Male,40-49,dim,InsightFace (SCRFD),False,0.0
val/1431.jpg,White,Female,20-29,standard,DeepFace (RetinaFace),True,1.0
val/1431.jpg,White,Female,20-29,standard,InsightFace (SCRFD),False,0.0
val/1431.jpg,White,Female,20-29,dim,DeepFace (RetinaFace),True,1.0
val/1431.jpg,White,Female,20-29,dim,InsightFace (SCRFD),False,0.0
val/9358.jpg,White,Male,20-29,standard,DeepFace (RetinaFace),True,1.0
val/9358.jpg,White,Male,20-29,standard,InsightFace (SCRFD),False,0.0
val/9358.jpg,White,Male,20-29,dim,DeepFace (RetinaFace),True,1.0
val/9358.jpg,White,Male,20-29,dim,InsightFace (SCRFD),False,0.0
val/8158.jpg,White,Male,3-9,standard,DeepFace (RetinaFace),True,1.0
val/8158.jpg,White,Male,3-9,standard,InsightFace (SCRFD),False,0.0
val/8158.jpg,White,Male,3-9,dim,DeepFace (RetinaFace),True,1.0
val/8158.jpg,White,Male,3-9,dim,InsightFace (SCRFD),False,0.0
val/4903.jpg,White,Female,20-29,standard,DeepFace (RetinaFace),True,1.0
val/4903.jpg,White,Female,20-29,standard,InsightFace (SCRFD),False,0.0
val/4903.jpg,White,Female,20-29,dim,DeepFace (RetinaFace),True,1.0
val/4903.jpg,White,Female,20-29,dim,InsightFace (SCRFD),False,0.0
val/319.jpg,White,Male,40-49,standard,DeepFace (RetinaFace),True,0.99
val/319.jpg,White,Male,40-49,standard,InsightFace (SCRFD),False,0.0
val/319.jpg,White,Male,40-49,dim,DeepFace (RetinaFace),True,0.99
val/319.jpg,White,Male,40-49,dim,InsightFace (SCRFD),False,0.0
val/9247.jpg,White,Male,30-39,standard,DeepFace (RetinaFace),True,1.0
val/9247.jpg,White,Male,30-39,standard,InsightFace (SCRFD),False,0.0
val/9247.jpg,White,Male,30-39,dim,DeepFace (RetinaFace),True,1.0
val/9247.jpg,White,Male,30-39,dim,InsightFace (SCRFD),False,0.0
val/433.jpg,White,Male,50-59,standard,DeepFace (RetinaFace),True,1.0
val/433.jpg,White,Male,50-59,standard,InsightFace (SCRFD),True,0.5774233937263489
val/433.jpg,White,Male,50-59,dim,DeepFace (RetinaFace),True,1.0
val/433.jpg,White,Male,50-59,dim,InsightFace (SCRFD),True,0.5564180016517639
val/8651.jpg,White,Male,50-59,standard,DeepFace (RetinaFace),True,1.0
val/8651.jpg,White,Male,50-59,standard,InsightFace (SCRFD),False,0.0
val/8651.jpg,White,Male,50-59,dim,DeepFace (RetinaFace),True,1.0
val/8651.jpg,White,Male,50-59,dim,InsightFace (SCRFD),False,0.0
val/2185.jpg,White,Female,20-29,standard,DeepFace (RetinaFace),True,1.0
val/2185.jpg,White,Female,20-29,standard,InsightFace (SCRFD),False,0.0
val/2185.jpg,White,Female,20-29,dim,DeepFace (RetinaFace),True,1.0
val/2185.jpg,White,Female,20-29,dim,InsightFace (SCRFD),False,0.0
val/8860.jpg,White,Male,50-59,standard,DeepFace (RetinaFace),True,1.0
val/8860.jpg,White,Male,50-59,standard,InsightFace (SCRFD),False,0.0
val/8860.jpg,White,Male,50-59,dim,DeepFace (RetinaFace),True,1.0
val/8860.jpg,White,Male,50-59,dim,InsightFace (SCRFD),False,0.0
val/1252.jpg,White,Male,40-49,standard,DeepFace (RetinaFace),True,1.0
val/1252.jpg,White,Male,40-49,standard,InsightFace (SCRFD),False,0.0
val/1252.jpg,White,Male,40-49,dim,DeepFace (RetinaFace),True,1.0
val/1252.jpg,White,Male,40-49,dim,InsightFace (SCRFD),False,0.0
val/1004.jpg,White,Male,20-29,standard,DeepFace (RetinaFace),True,1.0
val/1004.jpg,White,Male,20-29,standard,InsightFace (SCRFD),False,0.0
val/1004.jpg,White,Male,20-29,dim,DeepFace (RetinaFace),True,1.0
val/1004.jpg,White,Male,20-29,dim,InsightFace (SCRFD),False,0.0
val/1112.jpg,White,Female,20-29,standard,DeepFace (RetinaFace),True,1.0
val/1112.jpg,White,Female,20-29,standard,InsightFace (SCRFD),False,0.0
val/1112.jpg,White,Female,20-29,dim,DeepFace (RetinaFace),True,1.0
val/1112.jpg,White,Female,20-29,dim,InsightFace (SCRFD),False,0.0
val/3192.jpg,White,Male,3-9,standard,DeepFace (RetinaFace),True,1.0
val/3192.jpg,White,Male,3-9,standard,InsightFace (SCRFD),False,0.0
val/3192.jpg,White,Male,3-9,dim,DeepFace (RetinaFace),True,1.0
val/3192.jpg,White,Male,3-9,dim,InsightFace (SCRFD),False,0.0
val/8426.jpg,White,Female,30-39,standard,DeepFace (RetinaFace),True,1.0
val/8426.jpg,White,Female,30-39,standard,InsightFace (SCRFD),False,0.0
val/8426.jpg,White,Female,30-39,dim,DeepFace (RetinaFace),True,1.0
val/8426.jpg,White,Female,30-39,dim,InsightFace (SCRFD),False,0.0
val/1206.jpg,White,Male,50-59,standard,DeepFace (RetinaFace),True,1.0
val/1206.jpg,White,Male,50-59,standard,InsightFace (SCRFD),False,0.0
val/1206.jpg,White,Male,50-59,dim,DeepFace (RetinaFace),True,0.99
val/1206.jpg,White,Male,50-59,dim,InsightFace (SCRFD),False,0.0
val/1153.jpg,White,Female,3-9,standard,DeepFace (RetinaFace),True,1.0
val/1153.jpg,White,Female,3-9,standard,InsightFace (SCRFD),False,0.0
val/1153.jpg,White,Female,3-9,dim,DeepFace (RetinaFace),True,1.0
val/1153.jpg,White,Female,3-9,dim,InsightFace (SCRFD),False,0.0
val/4749.jpg,White,Male,40-49,standard,DeepFace (RetinaFace),True,1.0
val/4749.jpg,White,Male,40-49,standard,InsightFace (SCRFD),False,0.0
val/4749.jpg,White,Male,40-49,dim,DeepFace (RetinaFace),True,1.0
val/4749.jpg,White,Male,40-49,dim,InsightFace (SCRFD),False,0.0
val/2770.jpg,White,Female,30-39,standard,DeepFace (RetinaFace),True,1.0
val/2770.jpg,White,Female,30-39,standard,InsightFace (SCRFD),False,0.0
val/2770.jpg,White,Female,30-39,dim,DeepFace (RetinaFace),True,1.0
val/2770.jpg,White,Female,30-39,dim,InsightFace (SCRFD),False,0.0
val/6618.jpg,White,Female,0-2,standard,DeepFace (RetinaFace),True,1.0
val/6618.jpg,White,Female,0-2,standard,InsightFace (SCRFD),False,0.0
val/6618.jpg,White,Female,0-2,dim,DeepFace (RetinaFace),True,1.0
val/6618.jpg,White,Female,0-2,dim,InsightFace (SCRFD),False,0.0
val/10144.jpg,White,Female,20-29,standard,DeepFace (RetinaFace),True,1.0
val/10144.jpg,White,Female,20-29,standard,InsightFace (SCRFD),False,0.0
val/10144.jpg,White,Female,20-29,dim,DeepFace (RetinaFace),True,1.0
val/10144.jpg,White,Female,20-29,dim,InsightFace (SCRFD),False,0.0
val/6300.jpg,White,Female,20-29,standard,DeepFace (RetinaFace),True,1.0
val/6300.jpg,White,Female,20-29,standard,InsightFace (SCRFD),False,0.0
val/6300.jpg,White,Female,20-29,dim,DeepFace (RetinaFace),True,1.0
val/6300.jpg,White,Female,20-29,dim,InsightFace (SCRFD),False,0.0
val/2120.jpg,White,Male,40-49,standard,DeepFace (RetinaFace),True,1.0
val/2120.jpg,White,Male,40-49,standard,InsightFace (SCRFD),False,0.0
val/2120.jpg,White,Male,40-49,dim,DeepFace (RetinaFace),True,1.0
val/2120.jpg,White,Male,40-49,dim,InsightFace (SCRFD),False,0.0
val/5653.jpg,White,Male,30-39,standard,DeepFace (RetinaFace),True,1.0
val/5653.jpg,White,Male,30-39,standard,InsightFace (SCRFD),False,0.0
val/5653.jpg,White,Male,30-39,dim,DeepFace (RetinaFace),True,1.0
val/5653.jpg,White,Male,30-39,dim,InsightFace (SCRFD),False,0.0
val/4342.jpg,White,Female,3-9,standard,DeepFace (RetinaFace),True,1.0
val/4342.jpg,White,Female,3-9,standard,InsightFace (SCRFD),False,0.0
val/4342.jpg,White,Female,3-9,dim,DeepFace (RetinaFace),True,1.0
val/4342.jpg,White,Female,3-9,dim,InsightFace (SCRFD),False,0.0
val/10274.jpg,White,Male,30-39,standard,DeepFace (RetinaFace),True,1.0
val/10274.jpg,White,Male,30-39,standard,InsightFace (SCRFD),False,0.0
val/10274.jpg,White,Male,30-39,dim,DeepFace (RetinaFace),True,1.0
val/10274.jpg,White,Male,30-39,dim,InsightFace (SCRFD),False,0.0
val/3986.jpg,White,Male,20-29,standard,DeepFace (RetinaFace),True,1.0
val/3986.jpg,White,Male,20-29,standard,InsightFace (SCRFD),False,0.0
val/3986.jpg,White,Male,20-29,dim,DeepFace (RetinaFace),True,1.0
val/3986.jpg,White,Male,20-29,dim,InsightFace (SCRFD),False,0.0
val/1519.jpg,White,Male,20-29,standard,DeepFace (RetinaFace),True,1.0
val/1519.jpg,White,Male,20-29,standard,InsightFace (SCRFD),False,0.0
val/1519.jpg,White,Male,20-29,dim,DeepFace (RetinaFace),True,1.0
val/1519.jpg,White,Male,20-29,dim,InsightFace (SCRFD),False,0.0
val/5031.jpg,White,Male,3-9,standard,DeepFace (RetinaFace),True,1.0
val/5031.jpg,White,Male,3-9,standard,InsightFace (SCRFD),False,0.0
val/5031.jpg,White,Male,3-9,dim,DeepFace (RetinaFace),True,1.0
val/5031.jpg,White,Male,3-9,dim,InsightFace (SCRFD),False,0.0
val/8465.jpg,White,Male,3-9,standard,DeepFace (RetinaFace),True,1.0
val/8465.jpg,White,Male,3-9,standard,InsightFace (SCRFD),False,0.0
val/8465.jpg,White,Male,3-9,dim,DeepFace (RetinaFace),True,1.0
val/8465.jpg,White,Male,3-9,dim,InsightFace (SCRFD),False,0.0
val/2518.jpg,White,Male,30-39,standard,DeepFace (RetinaFace),True,1.0
val/2518.jpg,White,Male,30-39,standard,InsightFace (SCRFD),False,0.0
val/2518.jpg,White,Male,30-39,dim,DeepFace (RetinaFace),True,1.0
val/2518.jpg,White,Male,30-39,dim,InsightFace (SCRFD),False,0.0
val/2348.jpg,White,Female,3-9,standard,DeepFace (RetinaFace),True,1.0
val/2348.jpg,White,Female,3-9,standard,InsightFace (SCRFD),False,0.0
val/2348.jpg,White,Female,3-9,dim,DeepFace (RetinaFace),True,1.0
val/2348.jpg,White,Female,3-9,dim,InsightFace (SCRFD),False,0.0
val/2451.jpg,White,Female,50-59,standard,DeepFace (RetinaFace),True,1.0
val/2451.jpg,White,Female,50-59,standard,InsightFace (SCRFD),False,0.0
val/2451.jpg,White,Female,50-59,dim,DeepFace (RetinaFace),True,1.0
val/2451.jpg,White,Female,50-59,dim,InsightFace (SCRFD),False,0.0
val/9925.jpg,White,Male,30-39,standard,DeepFace (RetinaFace),True,1.0
val/9925.jpg,White,Male,30-39,standard,InsightFace (SCRFD),False,0.0
val/9925.jpg,White,Male,30-39,dim,DeepFace (RetinaFace),True,1.0
val/9925.jpg,White,Male,30-39,dim,InsightFace (SCRFD),False,0.0
val/4249.jpg,White,Male,20-29,standard,DeepFace (RetinaFace),True,1.0
val/4249.jpg,White,Male,20-29,standard,InsightFace (SCRFD),False,0.0
val/4249.jpg,White,Male,20-29,dim,DeepFace (RetinaFace),True,1.0
val/4249.jpg,White,Male,20-29,dim,InsightFace (SCRFD),False,0.0
val/334.jpg,White,Female,0-2,standard,DeepFace (RetinaFace),True,1.0
val/334.jpg,White,Female,0-2,standard,InsightFace (SCRFD),False,0.0
val/334.jpg,White,Female,0-2,dim,DeepFace (RetinaFace),True,1.0
val/334.jpg,White,Female,0-2,dim,InsightFace (SCRFD),False,0.0
val/2124.jpg,White,Female,10-19,standard,DeepFace (RetinaFace),True,1.0
val/2124.jpg,White,Female,10-19,standard,InsightFace (SCRFD),False,0.0
val/2124.jpg,White,Female,10-19,dim,DeepFace (RetinaFace),True,1.0
val/2124.jpg,White,Female,10-19,dim,InsightFace (SCRFD),False,0.0
val/7702.jpg,White,Male,20-29,standard,DeepFace (RetinaFace),True,1.0
val/7702.jpg,White,Male,20-29,standard,InsightFace (SCRFD),False,0.0
val/7702.jpg,White,Male,20-29,dim,DeepFace (RetinaFace),True,1.0
